,cijena,kvadratura,broj_soba,sprat,namjesten,stanje,vrsta_grijanja,adresa,kvadratura_balkona,godina_izgradnje,vrsta_poda,blindirana_vrata,internet,kablovska_tv,klima,lift,novogradnja,tel_prikljucak,uknjizeno_zk,plin,podrum_tavan,video_nadzor,ostava_spajz,alarm,nedavno_adaptiran,object_latitude,object_longitude,udaljenost_od_centra
429,195000.0,67.0,2.0,8,Namješten,,Centralno (gradsko),Stupska,5.0,2000-2009,Parket,True,False,True,True,True,True,False,True,False,False,True,False,False,False,43.8392299,18.3246122,9733.5
430,111000.0,33.0,0.0,Visoko prizemlje,Namješten,,Centralno (gradsko),Salke Nazecica 3,0.0,1980-1989,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,43.8305,18.3502993,9072.0
431,299000.0,97.0,3.0,4,Namješten,,Struja,,0.0,Prije 1950,Parket,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0
432,440000.0,83.5,3.0,20,Namješten,,Centralno (gradsko),,0.0,2020,Parket,True,True,True,True,True,True,True,True,False,False,True,False,False,False,0.0,0.0,0.0
433,368000.0,90.0,4.0,1,Namješten,,Centralno (Plin),,8.0,,Parket,True,True,True,True,False,False,True,True,True,True,False,False,False,False,0.0,0.0,0.0
434,368000.0,90.0,4.0,Visoko prizemlje,Namješten,,Centralno (Plin),,8.0,,Parket,True,True,True,True,False,False,True,True,True,True,False,False,False,False,0.0,0.0,0.0
435,210000.0,81.0,3.0,Prizemlje,Namješten,Renoviran,Plin,Vjekoslava Klaica 19,12.0,2000-2009,Laminat,False,True,True,False,False,True,False,True,True,False,False,True,False,True,43.8374843,18.3006574,12378.6
436,155000.0,63.0,2.0,3,Namješten,Renoviran,Drva,Merzuka Feriza,0.0,,Laminat,True,True,True,False,False,False,True,True,False,True,False,True,False,True,43.9029631,18.3406508,11208.8
437,120000.0,32.0,0.0,10,Namješten,,Centralno (Kotlovnica),Stupska 19,4.0,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,43.8392299,18.3246122,9733.5
438,189000.0,55.0,2.0,6,Namješten,Renoviran,Plin,Ismeta Mujezinovica 32,4.0,1980-1989,Parket,True,True,True,False,False,False,True,True,True,True,False,True,False,True,43.87164,18.4167927,2611.8
439,258000.0,77.0,3.0,6,Namješten,,Plin,Stup,5.0,2010,Ostalo,True,False,False,True,True,True,False,True,True,True,False,False,False,False,43.8428262,18.3243,9482.2
440,261000.0,87.0,3.0,Prizemlje,Namješten,,Plin,"Tina Ujevića, Sarajevo",10.0,1950-1959,Parket,True,True,True,False,False,False,True,True,True,False,False,False,False,False,43.8611837,18.4193992,1739.6
441,325000.0,72.0,2.0,4,Namješten,Renoviran,Ostalo,Josipa Vancasa,0.0,,Parket,True,True,True,False,False,False,True,True,False,False,False,True,False,True,43.8604375,18.4151666,2833.2
442,191400.0,58.0,2.0,2,Namješten,,Ostalo,Trg djece Dobrinje,0.0,,Parket,True,True,True,False,False,False,True,True,False,False,False,False,False,False,43.8301284,18.3539217,8997.8
443,260000.0,51.3,2.0,7,Namješten,,Centralno (Kotlovnica),,0.0,,Parket,True,True,True,True,True,True,True,True,False,False,True,True,False,False,0.0,0.0,0.0
444,250000.0,55.0,2.0,13,Namješten,Renoviran,Centralno (gradsko),Bulevar Mese Selimovica,0.0,,Laminat,True,False,False,False,False,False,False,False,False,False,False,False,False,False,43.8509437,18.3746702,5582.0
445,135000.0,47.0,1.5,Visoko prizemlje,Namješten,,Centralno (gradsko),Trg ZAVNOBIH-a,0.0,1970-1979,,False,False,False,False,False,False,False,True,False,False,False,False,False,False,43.841918,18.3450155,8632.6
446,188000.0,57.0,2.0,2,Namješten,,Centralno (gradsko),,6.0,1990-1999,,True,True,True,False,False,False,True,True,False,True,False,False,False,False,0.0,0.0,0.0
447,265000.0,80.0,3.0,2,Namješten,Renoviran,Centralno (gradsko),,6.0,1980-1989,Parket,True,True,True,False,True,False,True,True,False,True,False,True,False,True,0.0,0.0,0.0
448,269000.0,72.0,3.0,2,Namješten,,Plin,Ismeta Mujezinovića,0.0,1980-1989,Parket,True,True,True,False,False,False,True,False,True,False,False,False,False,False,43.87164,18.4167927,2611.8
449,280000.0,65.0,3.0,5,Namješten,Renoviran,Centralno (Plin),,0.0,,,True,True,True,True,True,False,True,True,False,True,False,False,False,True,0.0,0.0,0.0
450,475000.0,105.0,5.0,12,Namješten,,Centralno (Plin),Džemala Bijedića 129,0.0,2015,,True,False,True,True,True,True,False,True,False,False,True,True,False,False,43.85046015,18.36237418228284,6328.8
451,159000.0,47.0,2.0,1,Namješten,,Struja,,0.0,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0
452,210000.0,56.0,3.0,8,Namješten,,Centralno (gradsko),Antuna Branka Šimića,0.0,1970-1979,Laminat,False,True,True,False,True,False,True,False,False,True,False,False,False,False,43.8478108,18.3767114,5461.8
453,189000.0,51.0,2.0,3,Namješten,,Centralno (gradsko),,0.0,,Parket,True,False,False,True,False,False,False,False,False,False,False,True,False,False,0.0,0.0,0.0
454,125000.0,38.0,1.0,Visoko prizemlje,Namješten,Dobro stanje,Struja,,0.0,,,True,True,True,True,False,False,False,False,False,True,False,False,False,False,0.0,0.0,0.0
455,132000.0,42.0,1.0,14,Namješten,,Centralno (gradsko),Ive Andrica,4.0,1980-1989,Parket,True,True,True,False,True,False,True,True,False,False,True,True,False,False,43.845031,18.3477151,7525.5
456,435000.0,54.0,4.0,1,Namješten,Renoviran,Centralno (Plin),Ljubljanska,0.0,2010,Parket,True,True,True,False,False,False,True,True,True,True,False,False,False,True,43.8523831,18.4061586,2771.6
457,325000.0,108.0,4.0,5,Namješten,,Centralno (gradsko),Zaima Šarca,6.0,1980-1989,Parket,True,True,True,False,False,False,True,True,False,False,False,True,False,False,43.8655584,18.422089,1464.2
458,420000.0,109.0,4.0,3,Namješten,Renoviran,Centralno (Plin),Safvet-bega Bašagića,0.0,,Parket,True,True,True,True,False,False,True,True,True,False,False,True,False,True,43.8614486,18.4315325,309.4
459,110000.0,40.0,1.5,3,Namješten,,Ostalo,Ćamila Marića,2.5,2015,Parket,True,True,True,False,False,False,False,False,False,False,False,False,False,False,43.7995183,18.3091801,16253.7
460,230000.0,57.0,2.0,5,Namješten,,Centralno (gradsko),,0.0,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0
461,270000.0,80.0,3.0,Visoko prizemlje,Namješten,,Centralno (Plin),Tina Ujevića,0.0,Prije 1950,Laminat,True,True,True,False,False,False,True,True,True,False,False,True,False,False,43.8611837,18.4193992,1739.6
462,200000.0,76.0,2.0,1,Namješten,,Struja,Paromlinska,0.0,Prije 1950,Ostalo,False,True,True,False,False,False,True,True,False,True,False,True,False,False,43.8540532,18.3712074,5799.0
463,359000.0,103.0,4.0,1,Namješten,,Ostalo,Dola,0.0,1950-1959,Parket,False,True,True,False,False,False,True,True,False,False,False,False,False,False,43.8622845,18.4199273,1665.0
464,159000.0,78.0,4.0,7,Namješten,,Centralno (Plin),Adema Buće,0.0,2000-2009,,True,False,True,False,True,False,True,True,True,True,False,True,False,False,43.8623745,18.3530232,8304.9
465,210000.0,45.0,3.0,Prizemlje,Namješten,,Struja,Maria Mikulića,0.0,1980-1989,Parket,True,True,True,True,False,False,True,False,True,True,False,False,False,False,43.8634925,18.4042661,4266.6
466,320000.0,66.0,3.0,4,Namješten,Renoviran,Plin,Muse Ćazima Ćatića 22,0.0,,Parket,True,True,True,True,False,False,True,True,True,True,False,True,False,True,43.8629617,18.425413,1055.8
467,160000.0,42.0,2.0,2,Namješten,,Plin,,0.0,,Parket,True,False,False,False,False,False,True,True,True,False,False,True,False,False,0.0,0.0,0.0
468,154999.0,55.0,2.0,Suteren,Namješten,Renoviran,Centralno (gradsko),Želimira Vidovića Kelija,0.0,2015,Parket,True,True,True,False,True,False,True,True,False,False,True,True,True,True,43.8316685,18.3516402,9140.5
469,190000.0,43.0,2.0,4,Namješten,,Centralno (Kotlovnica),,0.0,1980-1989,Parket,True,False,False,False,False,False,False,True,False,True,False,False,False,False,0.0,0.0,0.0
470,400000.0,84.0,3.0,4,Namješten,,Plin,,0.0,,,True,False,False,False,False,False,True,True,True,True,True,True,False,False,0.0,0.0,0.0
471,470000.0,88.0,2.0,2,Namješten,Renoviran,Centralno (Plin),Muvekita,0.0,Prije 1950,Parket,True,False,True,True,False,False,True,True,True,False,False,False,False,True,43.859135,18.4263837,1464.5
472,170000.0,48.0,2.0,12,Namješten,,Centralno (Kotlovnica),,0.0,2015,Parket,False,True,True,True,True,False,True,True,False,False,False,False,False,False,0.0,0.0,0.0
473,564000.0,94.0,4.0,2,Namješten,,Plin,Pruscakova,0.0,,Laminat,True,False,False,False,False,False,False,False,False,True,False,False,False,False,43.8600008,18.4183126,1465.2
474,465000.0,86.0,3.0,3,Namješten,Renoviran,Centralno (Plin),Muse Ćazima Ćatića,0.0,,Parket,True,True,True,True,False,False,True,True,True,False,False,True,True,True,43.8609422,18.4247318,862.0
475,300000.0,56.0,2.0,3,Namješten,,Centralno (gradsko),Bulevar Meše Selimovića 2B,3.1,2015,Parket,False,True,True,True,True,True,False,True,False,False,False,False,False,False,43.8509736,18.3754036,5641.1
476,299999.0,76.0,3.0,3,Namješten,Renoviran,Centralno (gradsko),Milana Preloga,10.0,1980-1989,Parket,True,False,False,False,True,False,False,True,False,False,False,False,False,True,43.8474145,18.3750955,5589.1
477,425000.0,105.0,4.0,Suteren,Namješten,Renoviran,Centralno (gradsko),,0.0,1980-1989,Parket,True,True,True,False,False,False,True,True,False,False,True,False,True,True,0.0,0.0,0.0
478,325000.0,55.35,2.0,2,Namješten,,Centralno (gradsko),,0.0,,,False,True,True,True,True,True,False,False,False,False,False,False,False,False,0.0,0.0,0.0
479,146900.0,40.0,1.5,1,Namješten,Dobro stanje,Centralno (gradsko),,3.0,,Parket,True,True,True,False,True,False,True,True,False,True,False,False,False,False,0.0,0.0,0.0
480,535000.0,136.0,5.0,16,Namješten,Dobro stanje,Centralno (gradsko),,14.0,,Laminat,True,True,True,True,True,False,False,True,False,False,False,True,True,False,0.0,0.0,0.0
481,330000.0,73.0,3.0,7,Namješten,,Centralno (gradsko),Grbavička,0.0,,Parket,False,False,False,False,True,False,False,False,False,False,False,False,False,False,43.8496556,18.3979676,3474.2
482,449990.0,80.0,3.0,3,Namješten,,Centralno (gradsko),"Dzemala Bijedića 134c, Sarajevo",4.0,2020,Laminat,True,True,True,True,True,True,False,True,False,False,False,False,False,False,43.84931765,18.35170468178771,7346.9
483,200000.0,37.0,1.5,Visoko prizemlje,Namješten,,Centralno (Plin),,0.0,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0
484,350000.0,64.0,3.0,3,Namješten,Renoviran,Centralno (Plin),Odobašina,0.0,,Parket,True,True,True,True,False,False,True,True,True,False,True,False,True,True,43.8612482,18.4088024,3501.8
485,1200000.0,250.0,5.0,2,Namješten,Renoviran,Centralno (Plin),Avde Jabučice,0.0,,Parket,True,True,True,False,False,False,True,True,True,False,False,False,False,True,43.8596628,18.4081002,3839.4
486,1200000.0,250.0,5.0,1,Namješten,Renoviran,Centralno (Plin),Avde Jabučice,0.0,,Parket,False,True,True,False,False,False,True,True,True,False,False,False,False,True,43.8596628,18.4081002,3839.4
487,225000.0,44.5,2.0,9,Namješten,,Centralno (gradsko),,16.0,2020,,False,False,False,True,True,True,False,False,False,False,False,False,False,False,0.0,0.0,0.0
488,118000.0,30.0,1.0,7,Namješten,Renoviran,Centralno (gradsko),,0.0,,Laminat,True,True,True,False,True,False,True,True,False,True,False,False,False,True,0.0,0.0,0.0
489,299000.0,87.0,3.0,1,Namješten,Renoviran,Centralno (Plin),Čekaluša,5.0,Prije 1950,Laminat,False,True,True,False,False,False,True,True,True,True,True,True,False,True,43.8616145,18.4182344,2988.1
490,599000.0,219.0,5.0,1,Namješten,Renoviran,Centralno (Plin),Antuna Hangija,15.0,1980-1989,Parket,True,True,True,True,False,False,True,True,True,True,True,True,False,True,43.8611717,18.4046088,3703.1
491,205000.0,121.0,4.0,3,Namješten,Renoviran,Centralno (Plin),Jošanička,4.0,2010,Parket,True,True,True,True,False,False,True,True,True,True,False,True,False,True,43.9003167,18.3457807,10487.4
492,435000.0,115.0,4.0,1,Namješten,,Plin,,0.0,2010,Laminat,True,True,True,True,False,True,True,True,True,True,False,True,False,False,0.0,0.0,0.0
493,350000.0,65.0,3.0,3,Namješten,Renoviran,Struja,Talirevića 18,4.0,1960-1969,Parket,True,True,True,True,False,False,True,True,False,True,False,False,False,True,43.8572334,18.4331944,603.4
494,319000.0,78.0,3.0,6,Namješten,Renoviran,Centralno (gradsko),"Alipašino B faza, Novi grad",6.0,1980-1989,Laminat,True,True,True,True,True,False,True,True,False,True,False,True,False,True,43.8394364,18.343403144087272,8442.8
495,150000.0,53.0,2.0,Visoko prizemlje,Namješten,,Struja,Omladinska,0.0,,Laminat,True,True,True,True,True,False,True,True,False,True,False,True,False,False,43.9330355,18.7936385,40575.7
496,165000.0,49.0,1.5,8,Namješten,,Struja,Zlatnih ljiljana,0.0,2020,Ostalo,True,True,True,False,True,True,True,True,False,False,False,True,False,False,43.8247132,18.3496244,9478.7
497,100000.0,65.0,3.0,4,Namješten,,Struja,,0.0,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0
498,185000.0,74.0,3.0,Suteren,Namješten,,Centralno (gradsko),Želimira Vidovića Kelija,0.0,2015,Parket,True,True,True,False,False,False,True,True,False,False,True,False,False,False,43.8316685,18.3516402,9140.5
499,224000.0,46.0,3.0,1,Namješten,Renoviran,Centralno (Plin),Talirevića,0.0,1970-1979,Ostalo,True,True,True,True,False,False,True,True,True,True,False,True,False,True,43.8572334,18.4331944,603.4
500,121000.0,30.0,0.0,9,Namješten,,Centralno (gradsko),,0.0,2020,Parket,False,True,True,True,True,True,True,True,False,False,False,False,False,False,0.0,0.0,0.0
501,345000.0,89.0,4.0,6,Namješten,,Centralno (gradsko),,0.0,,Parket,True,True,True,False,True,False,False,True,False,False,True,False,False,False,0.0,0.0,0.0
502,120000.0,43.0,1.5,11,Namješten,,Centralno (gradsko),Bosanska 1,0.0,,Parket,False,True,True,False,True,False,True,True,False,False,False,True,False,False,43.842366,18.349727092834385,7935.6
503,600000.0,95.0,3.0,1,Namješten,,Plin,,0.0,2000-2009,Parket,True,True,False,False,True,True,True,True,True,False,False,False,False,False,0.0,0.0,0.0
504,98000.0,30.0,1.0,Prizemlje,Namješten,Renoviran,Centralno (gradsko),,0.0,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0
505,156000.0,53.0,3.0,2,Namješten,Renoviran,Struja,,5.0,,,False,True,True,False,False,False,False,True,True,True,False,True,False,True,0.0,0.0,0.0
506,175000.0,60.0,3.0,6,Namješten,,Centralno (Plin),,0.0,2020,Parket,True,True,True,True,True,True,True,True,True,True,True,True,False,False,0.0,0.0,0.0
507,156000.0,78.0,3.0,1,Namješten,Dobro stanje,Centralno (Plin),,0.0,,Parket,True,True,True,False,False,False,True,True,True,True,False,True,False,False,0.0,0.0,0.0
508,260000.0,68.0,3.0,3,Namješten,,Centralno (Plin),,0.0,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0
509,260000.0,49.2,2.0,13,Namješten,,Centralno (gradsko),Nova Otoka,0.0,2020,Parket,True,True,True,True,True,True,True,True,False,False,False,False,False,False,43.8498252,18.3626117,6417.6
510,135000.0,72.0,3.0,2,Namješten,Za renoviranje,Centralno (Plin),Trg oteškog bataljona,0.0,1980-1989,,False,False,False,False,False,False,True,True,False,True,False,False,False,False,43.8415279,18.2976799,12812.3
511,138000.0,23.0,0.0,2,Namješten,,Struja,Safvet Bega Bašagića,0.0,,Parket,True,False,False,False,False,False,False,True,False,True,False,False,False,False,43.8614486,18.4315325,309.4
512,488000.0,122.0,3.0,4,Namješten,,Plin,,5.0,2010,,False,False,True,True,False,True,True,True,False,False,False,False,False,False,0.0,0.0,0.0
513,350000.0,97.0,3.0,1,Namješten,,Ostalo,Sarač-Ismailova,0.0,2015,Parket,True,True,True,True,False,True,True,True,False,False,True,False,True,False,43.8643452,18.4211191,1771.9
514,111000.0,30.0,0.0,9,Namješten,,Centralno (Kotlovnica),Latička,0.0,2015,Parket,True,True,True,True,True,True,True,True,False,False,True,False,False,False,43.8420935,18.3304715,9132.0
515,115000.0,29.0,0.0,10,Namješten,Renoviran,Centralno (gradsko),Bosanska,4.0,1980-1989,Parket,True,True,True,True,True,False,True,True,False,False,False,False,False,True,43.8430034,18.353741,7316.8
516,165000.0,55.0,3.0,4,Namješten,,Centralno (gradsko),,0.0,,,True,True,True,False,False,False,True,True,False,False,False,False,False,False,0.0,0.0,0.0
517,238000.0,70.05,3.0,3,Namješten,,Plin,Pijacna 114,2.5,2010,Parket,True,True,True,True,True,True,False,True,True,False,False,False,False,False,43.8393648,18.3122385,10594.8
518,235000.0,56.0,3.0,1,Namješten,Renoviran,Plin,,0.0,,,True,False,False,False,False,False,False,True,True,True,False,False,False,True,0.0,0.0,0.0
519,136000.0,45.0,2.0,8,Namješten,,Centralno (gradsko),,5.0,,,True,True,True,False,True,False,True,True,True,False,False,False,False,False,0.0,0.0,0.0
520,149000.0,68.0,2.0,4,Namješten,,Struja,,7.0,2020,Parket,True,True,True,False,True,True,True,False,False,False,True,False,False,False,0.0,0.0,0.0
521,189000.0,61.0,2.0,10,Namješten,Renoviran,Centralno (gradsko),Dr. Mustafe Pintola,0.0,2010,Parket,True,True,True,True,True,True,True,True,False,False,False,False,False,True,43.8291436,18.3080028,11531.0
522,265000.0,51.0,2.0,1,Namješten,Renoviran,Centralno (Plin),Kalemova,3.0,,Laminat,True,True,True,True,False,False,True,True,True,True,False,False,False,True,43.8595213,18.4045672,3428.3
523,207000.0,65.0,2.0,5,Namješten,Renoviran,Centralno (Plin),Hifzi Bjelevca,0.0,2000-2009,Parket,True,True,False,True,True,False,True,True,False,False,True,False,False,True,43.8453794,18.3234981,10072.2
524,227500.0,67.0,3.0,5,Namješten,,Centralno (gradsko),Trg Heroja,0.0,,Parket,True,True,False,False,False,False,False,True,False,True,False,False,False,False,43.8492677,18.383128047272745,4830.0
525,250000.0,57.0,2.0,7,Namješten,,Centralno (Kotlovnica),Džemala Bijedića,0.0,2020,Parket,True,True,True,True,True,True,True,True,False,False,True,True,False,False,43.8491952,18.3513892,7284.3
526,330000.0,61.0,2.0,20,Namješten,,Centralno (gradsko),Dzavida Haverica,0.0,2020,Parket,False,False,False,False,False,False,False,False,False,False,False,False,False,False,43.8567016,18.4337053,688.3
527,255000.0,66.0,3.0,4,Namješten,Renoviran,Struja,,4.6,1980-1989,Laminat,True,True,True,False,False,False,True,False,False,True,False,True,False,True,0.0,0.0,0.0
528,250000.0,62.0,2.0,5,Namješten,,Struja,,0.0,,,False,True,True,False,False,False,True,True,False,True,False,False,False,False,0.0,0.0,0.0
529,180000.0,60.0,3.0,13,Namješten,,Centralno (gradsko),,5.0,,,False,True,True,True,True,False,False,False,True,False,False,True,False,False,0.0,0.0,0.0
530,350000.0,97.0,3.0,1,Namješten,Renoviran,Struja,,0.0,2000-2009,Parket,True,True,True,True,False,False,True,True,False,False,False,False,False,True,0.0,0.0,0.0
